timestamp,numSegments,distinctMouseMotions,avgLength,avgTime,avgSpeed,varSpeed,varAcc,humanInteraction
2024-09-05 12:45:39.657,91,70,8.687789127844898,116.02197802197803,0.51206767807326,0.2337778445873065,961.1913901395436,0
2024-09-05 12:47:38.936,169,138,12.332785916728938,70.91124260355029,null,null,null,0
2024-09-05 12:50:17.396,39,33,10.420775567420465,37.256410256410255,0.6316129843147762,0.5851765775986676,2279.4188094281444,0
2024-09-05 12:51:08.223,83,69,6.24043196435982,49.83132530120482,0.3772441776463961,0.3049988728397362,1329.038178915119,0
2024-09-05 12:52:17.211,163,119,11.51813479702127,57.36196319018405,0.5514494949965522,0.45579016139276957,1789.0102009214465,0
2024-09-05 12:56:00.295,129,96,6.634801487017239,73.44186046511628,0.3875403156819155,0.19475722958115996,776.9286004557329,0
2024-09-05 13:05:51.304,202,167,16.110459976606354,57.495049504950494,0.9542803875939851,1.3125444324521358,5045.4024587520125,0
2024-09-05 13:07:07.569,108,91,16.481059122966215,34.879629629629626,1.0034944430923056,1.7299590845215975,7374.034207828856,0
2024-09-05 13:07:28.782,219,151,9.986782848203635,54.789954337899545,0.6001181100099399,0.8770111487324358,3672.537170009918,0
2024-09-05 13:09:22.448,213,173,11.703349337394247,55.4037558685446,null,null,null,0
2024-09-05 13:15:49.342,155,135,11.680996986434499,54.406451612903226,0.7177184574922593,0.7141774782705165,7511.999050726357,0
2024-09-05 13:16:30.303,119,115,22.888962895178796,96.63025210084034,1.3967883733601831,2.329753732987376,9879.036864651242,0
2024-09-05 13:17:38.662,53,50,27.27461501932991,96.64150943396227,null,null,null,0
2024-09-05 13:18:27.121,184,166,15.287260299735271,65.23913043478261,0.8633977309778725,1.6414201492387241,40050.843126371175,0
2024-09-05 13:23:22.367,89,72,6.171640758791201,80.58426966292134,0.3620736858436394,0.1900232223006181,781.4413311612186,0
2024-09-05 13:23:50.048,226,184,15.483414878346695,48.283185840707965,0.9201877482232679,0.9314412737332933,4477.533870105363,0
2024-09-05 14:09:34.903,80,62,5.882859095812008,149.9375,0.3449307371442715,0.16800835852518198,633.5711229586145,0
2024-09-05 14:10:37.911,78,74,15.324919778883269,153.64102564102564,0.8861685427794713,0.6641981320516699,2298.670567890323,0
2024-09-05 14:11:33.098,156,115,8.679661488515523,75.97435897435898,0.5076858450378728,0.4644748528454747,1858.3091890043927,0
2024-09-05 14:12:17.980,198,154,10.14334240021718,58.93939393939394,0.6160568193363591,0.9618505255209069,4719.229564119681,0
2024-09-05 14:14:31.975,185,149,10.007766295523323,64.82162162162162,0.614130347388857,0.652507033395451,3602.3346485109514,0
2024-09-05 14:16:37.735,149,92,4.306307177501798,77.97315436241611,null,null,null,0
2024-09-05 14:16:57.426,172,147,15.247824704832055,65.09302325581395,0.8898761439874755,1.0860138898093954,4480.216499567825,0
2024-09-05 14:19:47.213,139,125,16.065624826499807,70.07913669064749,0.7910038921715133,1.4112339328605494,5098.342311295969,0
2024-09-05 14:20:41.170,156,139,20.72632630206717,71.15384615384616,1.1771916600815069,3.1628148679329544,782288.486262068,0
2024-09-05 14:23:57.416,485,283,13.098732365606466,24.484536082474225,0.7850864404577439,1.053372241148357,4516.620173353577,0
2024-09-05 14:24:23.433,113,95,11.928074762691951,105.42477876106194,0.7015178350656107,1.0959196667176787,4713.323769156162,0
2024-09-05 14:25:27.841,87,80,23.42150786711897,59.724137931034484,1.4199874752934196,2.34474393589133,11283.450529691543,0
2024-09-05 14:26:52.826,63,61,28.398862182159935,187.76190476190476,1.7409702068778121,2.4942695843477587,12216.762956451228,0
2024-09-05 14:28:09.504,110,94,9.401698721551439,95.3,0.5543606776085259,0.3454180104378948,1297.6662690257842,0
2024-09-05 14:29:45.595,181,166,29.22559006787358,52.01657458563536,1.686450111589292,5.330369105908376,29356.16268202131,0
2024-09-05 14:35:05.352,139,106,9.759136453172987,84.19424460431655,0.6053222241583402,1.1422535780973133,5719.248104869456,0
2024-09-05 14:36:04.385,96,81,9.832087478670804,122.52083333333333,0.38883106736476475,0.2401514360914471,840.943262636241,0
2024-09-05 14:58:16.386,22,22,28.222793270221192,16.318181818181817,1.7512604751589513,1.883873136124352,10784.146988832768,0
2024-09-05 15:02:50.178,108,101,14.363487067280577,85.87962962962963,0.8777587522180738,0.8125912327997079,5020.76723106298,0
2024-09-05 15:03:15.616,140,118,13.490203128027522,85.72142857142858,0.68534197377338,0.8226043733650066,11331.716791098883,0
2024-09-05 15:04:48.046,121,96,7.78755502633144,94.86776859504133,0.4528529805480785,0.176749035266887,890.3430574652713,0
2024-09-05 15:10:24.852,140,120,16.201766291394186,78.76428571428572,0.8709406690857338,1.2405888309869733,5947.555774454899,0
2024-09-05 15:11:09.093,227,124,7.108083731215385,52.17180616740088,0.44086293169667984,0.993840732551019,7975.980790727113,0
2024-09-05 15:12:23.058,80,74,19.149059021408696,148.5125,1.1862366492502439,2.440128881551318,12918.65238845123,0
2024-09-05 15:13:09.378,67,61,16.335429287343505,68.34328358208955,0.9553190019334338,1.4664681078471895,5174.707376118307,0
2024-09-05 15:16:03.774,25,25,27.98569094937137,88.44,1.70463890123374,1.4432460155114244,4549.252808089379,0
2024-09-05 15:16:54.199,107,92,16.166131874757696,90.34579439252336,0.8256144446510155,1.8369672925680505,6717.780517904328,0
2024-09-05 15:18:32.488,193,150,15.978353111398995,62.17616580310881,0.9599536266711283,2.2880091274013483,14088.302025614526,0
2024-09-05 15:18:51.208,137,122,16.794745416020458,82.1970802919708,0.8600640073852088,0.9711958886597003,4241.3560358820005,0
2024-09-05 15:20:15.224,148,110,10.482113331567218,78.43243243243244,0.629781870964818,0.6976361579818342,3149.6029254426085,0
2024-09-05 15:20:44.591,86,66,5.664966379464087,127.01162790697674,0.3457333320519742,0.27225597927321193,1677.337064062108,0
2024-09-05 15:27:29.907,20,19,20.50904877496307,85.8,1.2954720684071679,3.144229675995391,15480.640282659213,0
2024-09-05 15:28:24.458,205,118,4.039423585822506,53.24878048780488,0.24919833929634388,0.12469559940387882,1123.8344286775382,0
2024-09-05 15:29:02.914,93,74,11.174165193927333,127.58064516129032,0.4601425546663283,0.3663429830526072,1674.8327387656648,0
2024-09-05 15:30:23.762,114,93,6.555704134414058,93.55263157894737,0.40727635425596137,0.45222914082380916,4500.8368719545815,0
2024-09-05 15:30:57.456,184,134,6.001617185626767,64.56521739130434,0.35884880532836877,0.21166214707003136,956.1035935518497,0
2024-09-05 15:34:35.910,101,89,11.53322575407855,98.3069306930693,0.5107602671639313,0.34671684923768087,1742.9336992038338,0
2024-09-05 15:47:51.211,55,52,16.15349815431324,101.81818181818181,0.7054288700386785,0.7168551943775885,14849.76907357073,0
2024-09-05 15:49:02.490,62,55,8.59309263413671,185.96774193548387,0.5170475623781021,0.4405406553565158,2000.4613111000388,0
2024-09-05 15:50:24.356,83,76,8.939067384227547,116.12048192771084,0.5371921060805415,0.21847615318042424,860.0147148623772,0
2024-09-05 15:51:08.585,54,53,12.426021882489906,113.77777777777777,0.7604354785998102,1.1754494999047718,4814.993214641742,0
2024-09-05 15:53:42.211,79,67,11.373186115964467,81.9746835443038,0.690924238871646,1.1072323359220342,4438.020547435902,0
2024-09-05 15:54:37.201,111,96,16.569828814497512,65.74774774774775,0.993191476319972,2.7585605265187123,9946.473148348765,0
2024-09-05 15:55:17.454,210,177,15.596222973071582,55.53333333333333,0.9478651681016916,1.2639596052136226,5761.505654212337,0
2024-09-05 15:56:06.531,324,171,5.484707271573568,36.93518518518518,0.32178395608494537,0.19984233074453225,722.5595333067203,0
2024-09-05 15:56:51.968,309,184,8.12418226623065,36.9126213592233,0.4839063365693631,0.45764825008240234,1793.9573241590208,0
2024-09-05 15:57:40.560,289,181,9.767084420441996,38.55709342560554,0.5817047797489483,0.9350725218534036,3459.190214116128,0
2024-09-05 15:58:18.651,124,93,12.980354605141804,95.90322580645162,0.7756679785666081,1.1790047435857052,4325.85523052945,0
2024-09-05 15:58:33.644,58,54,13.199930882704216,180.5344827586207,0.8219138088944516,1.0644738015097361,3966.044447831336,0
2024-09-05 15:59:14.003,76,71,11.310702135293747,115.28947368421052,0.6687516165592079,0.664305527747829,2621.912516184484,0
2024-09-05 15:59:50.551,17,16,26.065480766991975,85.76470588235294,1.4504262477121632,7.048644552757507,24857.53617681679,0
2024-09-05 16:00:24.939,43,40,16.350324219343374,236.09302325581396,0.47369825149228467,0.44911363536163124,416.6986252382474,0
2024-09-05 16:00:58.860,69,64,20.344832033034756,140.20289855072463,0.6226248068761503,0.33138502362720973,322.49799017126895,0
2024-09-05 16:01:25.664,84,78,23.824280166325007,132.8452380952381,0.695810593635332,0.7940057828991846,938.5571103181005,0
2024-09-05 16:01:40.206,157,119,10.406660262144737,46.47133757961783,0.30947231707351025,0.16239524804367025,161.11348103047223,0
2024-09-05 16:02:54.212,17,17,30.231288604990308,31.823529411764707,0.9597728783595602,0.2429537932842449,250.82390415446315,0
2024-09-05 16:03:01.843,158,126,13.218701537415864,69.62025316455696,0.3995958468616397,0.3053681743636279,272.80507141646444,0
2024-09-05 16:03:24.270,126,112,22.23418635249893,80.76984126984127,0.6642119716155641,1.208868639379631,1075.6571879152239,0
2024-09-05 16:04:06.410,105,86,9.276309796958959,100.12380952380953,0.30363615710154107,0.254483260070371,3727.815860820221,0
2024-09-05 16:04:35.404,85,80,18.64325494059496,126.58823529411765,0.5670271445216937,0.44616332263245895,412.8082560106809,0
2024-09-05 16:05:20.188,3,3,49.22710105814261,102.33333333333333,1.9596828308304508,1.8776231193875323,1352.3126515096894,0
2024-09-05 16:05:43.188,5,5,17.831255917441425,1822.6,0.5548765259072039,0.4460521363287274,316.29835152394764,0
2024-09-05 16:06:31.193,10,10,62.15618460610925,55.5,1.9604418189440564,2.5521243065001658,2244.387427626641,0
2024-09-05 16:06:44.091,210,184,25.410697858021557,47.65238095238095,0.7759902042873378,1.2670098928173963,1613.6607974916024,0
2024-09-05 16:07:14.861,133,124,25.754655968679458,90.1203007518797,0.7818720505769843,1.0977769442168672,5411.015275414884,0
2024-09-05 16:07:32.203,8,8,13.577190805450742,29.25,0.600510379869141,0.3910895808106871,6486.889859591807,0
2024-09-05 16:09:05.734,67,61,17.14460026037295,108.1044776119403,0.5202596700765045,0.6601853183789096,616.2131500205469,0
2024-09-05 16:09:29.201,21,21,42.1119731677036,332.6666666666667,1.371466673150643,2.987560827000111,3804.305637265031,0
2024-09-05 16:12:03.444,36,36,49.036036342153565,63.97222222222222,1.5195842281982308,2.1344990150318286,2379.163761178762,0
2024-09-05 16:14:21.209,18,18,26.825721718493693,178.44444444444446,0.8964277820895649,1.0401413317759254,2505.3398445169896,0
2024-09-05 16:14:55.180,49,47,17.953860076760908,241.48979591836735,0.5492276634322373,0.9054815806485318,808.3234808409188,0
2024-09-05 16:16:36.786,31,31,19.823482753601976,135.06451612903226,null,null,null,0
2024-09-05 16:17:07.617,82,78,23.190593354817207,141.26829268292684,0.6219091264982338,1.0175902598621254,1172.331498641492,0
2024-09-05 16:18:15.322,17,17,28.83576940639474,73.11764705882354,0.8933544742426681,1.2722871297963014,1355.14475321511,0
2024-09-05 16:19:34.202,10,10,48.462262895128994,693,1.2916001289898122,2.675456084424753,2240.0564180728734,0
2024-09-05 16:20:27.764,28,28,42.457957556999375,369.07142857142856,1.4333695734026541,1.691529032401124,2927.0013601306287,0
2024-09-05 16:21:26.207,7,7,33.65906235910408,412.85714285714283,1.0068319385722604,2.596487667710956,3936.093336962012,0
2024-09-05 16:22:11.557,108,100,26.82903501798036,111.03703703703704,0.8612102531842025,2.5294478982654027,4103.040063644688,0
2024-09-05 16:24:08.040,47,46,35.79843758493527,127.76595744680851,1.076410722551631,4.055913540376014,3665.581924166753,0
2024-09-05 16:24:47.776,9,9,24.864306272944795,866.3333333333334,0.7782475306360424,0.4671057405336674,672.9383146462015,0
2024-09-05 16:28:11.202,3,3,117.67509369374166,29.666666666666668,3.6990985424352556,1.30578502964014,2477.7269049062684,0
2024-09-05 16:30:44.653,34,33,48.16342355771837,60.1764705882353,1.489773154351072,3.369743795128641,3790.012705683447,0
2024-09-05 16:44:23.390,5,5,12.663871080552028,407.8,0.5985129167490538,0.3069343751010969,3886.578454489793,0
2024-09-05 16:45:43.359,53,52,24.209903964433938,211.03773584905662,0.7362150157927383,0.6993842129936901,624.210547646497,0
2024-09-05 16:46:25.041,4,4,120.27549793222114,29.75,3.9862636455274547,0.673922623153044,989.9068683961298,0
2024-09-05 16:46:33.775,187,151,21.34720879417337,57.850267379679146,0.6404268696797183,0.7652262617380596,737.280072746733,0
2024-09-05 16:46:52.113,222,203,26.569031834230017,53.95495495495496,0.7965536797556163,1.096813541018165,1027.2433028087587,0
2024-09-05 16:47:24.065,43,42,29.007219397809354,80.16279069767442,1.034814667933666,3.461160728089396,5684.104531770393,0
2024-09-05 16:47:36.373,212,187,28.415690381594604,42.64150943396226,0.8493350184891479,1.3256560387675367,1263.280768647525,0
2024-09-05 16:48:31.035,16,16,44.155845675496636,305.3125,1.3064015117524932,6.219478237295271,4588.470143275593,0
2024-09-05 16:49:19.055,152,148,72.65656361610874,41.4671052631579,2.1459136072615648,4.809627518074052,4333.71509485863,0
2024-09-05 16:49:47.043,13,13,62.90967115138607,32.76923076923077,1.8970443422082437,3.2945071462798206,3008.8223524116356,0
2024-09-05 16:49:56.042,215,163,23.62854165103947,46.67906976744186,0.7144286537712677,1.6353467922854965,1942.4545886260207,0
2024-09-05 16:50:14.168,212,192,31.33463778056844,56.59905660377358,0.945397400443793,1.514527921725112,1591.0091503461867,0
2024-09-05 16:50:45.025,185,166,31.480235909348547,60.65405405405406,0.9405664694321506,1.8557700147230112,2211.140202794563,0
2024-09-05 16:51:01.556,126,116,18.995442363334256,92.01587301587301,null,null,null,0
2024-09-05 16:51:32.035,13,13,93.51986152224507,133,2.987030894133483,7.36800642706561,7338.933424874738,0
2024-09-05 16:51:43.233,114,108,31.987210968690107,99.70175438596492,0.9602718701381507,2.3817903177651187,2200.227194987144,0
2024-09-05 16:52:15.057,54,52,28.524963857508006,144.14814814814815,0.8313107149671758,2.2853799762007294,2176.4158335146717,0
2024-09-05 16:52:29.049,65,60,34.78693804482669,111.83076923076923,1.1080045582911038,3.238257739443928,3773.376399224206,0
2024-09-05 16:52:52.052,36,35,25.647985617149104,299.30555555555554,0.6303317596023483,0.55434929295108,454.68832724395975,0
2024-09-05 16:53:18.320,5,5,90.96614853961532,29,2.909163525323012,3.7475810896344313,5271.311748533978,0
2024-09-05 16:53:55.375,86,77,11.71528574182747,129.45348837209303,0.3371329200849834,0.3726306839889517,372.2537923867004,0
2024-09-05 16:54:38.068,100,90,20.55731926526383,91.86,1.2611526956004762,4.440947783431244,19708.668596856667,0
2024-09-05 16:54:53.050,356,203,11.60637254595286,29.93258426966292,0.6977317664055235,1.0411637620050156,3849.160357256402,0
2024-09-05 16:55:08.575,47,47,19.303010737182472,200.25531914893617,1.1516446151210715,1.8601874621280883,8075.853522489126,0
2024-09-05 16:55:37.912,148,122,19.0547464115784,79.9054054054054,1.135788365404347,2.815035351638825,15010.593050002184,0
2024-09-05 16:56:42.052,92,80,28.78977102811634,67.55434782608695,1.7286104877433004,5.500914776162694,20232.399641779786,0
2024-09-05 16:56:55.051,31,29,26.763913624575657,138.74193548387098,1.6701238659015436,4.1148669605541395,17374.60507500792,0
2024-09-05 16:57:15.047,29,29,33.651230968065626,225.93103448275863,2.0994682175801636,3.0105724651050534,18994.61727088091,0
2024-09-05 16:57:38.051,11,11,46.182945722401676,72.27272727272727,2.8488060807542643,8.376268557032201,26545.09195071204,0
2024-09-05 16:57:42.980,261,184,16.678480498727183,45.934865900383144,null,null,null,0
2024-09-05 16:58:04.053,84,77,20.5244806015399,96.70238095238095,null,null,null,0
2024-09-05 16:58:17.048,255,211,22.304073031291082,37.86666666666667,1.3473274379185596,2.8164665326317695,11304.088337122705,0
2024-09-05 16:58:32.039,115,102,27.807347412746285,83.97391304347826,1.3353282502327182,3.4025530594537168,16349.149827348267,0
2024-09-05 16:58:53.698,42,37,14.049598495760389,138.71428571428572,0.6680092120863208,1.1166127192521773,3926.3752106177876,0
2024-09-05 16:59:24.042,17,16,52.68629986453364,182.1764705882353,3.1634117115866855,8.777753445179215,27903.813838313225,0
2024-09-05 16:59:32.045,216,199,41.35875089492865,26.39351851851852,2.4733780012099524,6.213542397677511,34810.408256616276,0
2024-09-05 16:59:45.045,236,194,25.748368144909985,32.57627118644068,1.5587803736834325,3.228492557478121,13736.308303299576,0
2024-09-05 16:59:59.052,92,90,22.561623403898732,78.95652173913044,1.372165265992939,1.755447755391309,8741.990749573562,0
2024-09-05 17:00:11.051,55,48,18.29386558860549,99.6,1.292034078881855,4.565175114884355,252123.60942481196,0
2024-09-05 17:00:20.817,266,197,12.51970559868044,44.87218045112782,0.7609220823733504,0.9544074126362122,7826.3110872585785,0
2024-09-05 17:00:44.014,257,181,11.945551144311478,46.42023346303502,0.7172099259289401,1.277271290158085,7161.9070022205615,0
2024-09-05 17:01:01.041,99,81,18.092659064213365,97.43434343434343,1.0687502246451899,2.8509800837101777,10425.22147668273,0
2024-09-05 17:01:19.048,98,97,46.216663758549274,48.57142857142857,2.7882493924196896,7.276238631084137,28199.281797217707,0
2024-09-05 17:01:28.048,98,86,16.53971766845801,51.765306122448976,1.0821131125663452,3.5697535390917814,41859.90377979908,0
2024-09-05 17:01:39.134,231,141,8.046727120749056,51.943722943722946,0.49338500999642804,0.40898239388862695,4245.121398203048,0
2024-09-05 17:02:02.394,88,77,14.110418594334787,90.125,0.8026731680423819,0.6784729205519381,8593.025530478475,0
2024-09-05 17:02:50.146,95,82,14.12220834605822,117.4421052631579,null,null,null,0
2024-09-05 17:03:10.044,48,44,23.46243249779295,94.72916666666667,1.4912027705155617,4.6262602330557225,39998.15444699301,0
2024-09-05 17:03:24.052,25,24,22.80071828344654,227.88,1.3661151083190723,1.9524741199397513,7142.8792544043945,0
2024-09-05 17:03:46.047,269,179,12.524430417848157,28.598513011152416,0.7517300952509463,0.9173668661965159,6471.320257757865,0
2024-09-05 17:03:58.053,67,65,24.33490659437697,59.014925373134325,1.5111160730111421,3.459328091266987,18572.864497273284,0
2024-09-05 17:04:12.053,184,140,12.483407760908763,39.69565217391305,null,null,null,0
